"estimate","lowci","highci","true_median","pass","distance","obs","sd","estimator","ci"
196.046008393533,186.085061542778,205.347511820837,199.8,TRUE,-3.75399160646685,50,40,"belitz",19.2624502780593
204.496373419168,195.482154746551,216.049901588878,199.8,TRUE,4.69637341916783,50,40,"belitz",20.5677468423278
209.001639451428,196.292911543112,218.62791520263,199.8,TRUE,9.20163945142812,50,40,"belitz",22.3350036595182
206.214575252227,193.324919609004,215.163754050635,199.8,TRUE,6.41457525222685,50,40,"belitz",21.8388344416313
208.981576832682,200.686869228985,221.042942563701,199.8,FALSE,9.18157683268194,50,40,"belitz",20.3560733347167
203.914491018921,192.689031168109,209.579444676097,199.8,TRUE,4.11449101892111,50,40,"belitz",16.8904135079876
201.062497669721,191.721268731298,213.277213408037,199.8,TRUE,1.26249766972066,50,40,"belitz",21.5559446767389
191.402415883857,181.735444820856,202.201465026585,199.8,TRUE,-8.39758411614326,50,40,"belitz",20.4660202057293
213.619531694956,203.819269930406,223.0894912818,199.8,FALSE,13.8195316949559,50,40,"belitz",19.2702213513941
208.555457055157,196.138072993003,233.268955403085,199.8,TRUE,8.75545705515685,50,40,"belitz",37.1308824100828
198.718630617218,189.133858472489,206.071796252406,199.8,TRUE,-1.08136938278241,50,40,"belitz",16.937937779917
203.10224518242,191.748126160254,211.322265271589,199.8,TRUE,3.30224518242019,50,40,"belitz",19.5741391113355
212.724788915644,203.191545881983,221.321254808474,199.8,FALSE,12.9247889156442,50,40,"belitz",18.1297089264913
211.930214953029,204.589482413073,227.597396303135,199.8,FALSE,12.1302149530291,50,40,"belitz",23.0079138900628
211.850132545476,204.673446031895,221.35600024353,199.8,FALSE,12.0501325454764,50,40,"belitz",16.6825542116354
201.926893484883,194.737359912876,213.985048196188,199.8,TRUE,2.12689348488334,50,40,"belitz",19.2476882833129
204.927502921865,189.781055082611,216.71735122997,199.8,TRUE,5.12750292186507,50,40,"belitz",26.9362961473589
200.558627468666,190.766334637592,213.082168030088,199.8,TRUE,0.75862746866602,50,40,"belitz",22.3158333924953
