"estimate","lowci","highci","true_tenth","pass","distance","obs","sd","estimator","ci"
139.426025447664,128.61390685237,152.750791564269,149.3,TRUE,-9.87397455233565,50,40,"belitz",24.1368847118991
143.681558380282,129.07087190007,159.446930665146,149.3,TRUE,-5.61844161971834,50,40,"belitz",30.3760587650755
142.103077268417,130.825202975446,157.51468966286,149.3,TRUE,-7.19692273158287,50,40,"belitz",26.6894866874142
148.630167572185,141.212197308304,155.234001547168,149.3,TRUE,-0.669832427815322,50,40,"belitz",14.0218042388647
144.544627351818,130.25146169856,159.63589004542,149.3,TRUE,-4.75537264818206,50,40,"belitz",29.3844283468594
146.682025266262,127.745210600904,155.435795757965,149.3,TRUE,-2.61797473373838,50,40,"belitz",27.6905851570612
141.988275069343,123.53086430217,155.888177024235,149.3,TRUE,-7.31172493065677,50,40,"belitz",32.3573127220651
150.295834346741,132.439020791394,165.531440249747,149.3,TRUE,0.995834346740878,50,40,"belitz",33.092419458353
137.157387417961,128.717129312241,144.879708676073,149.3,FALSE,-12.1426125820391,50,40,"belitz",16.1625793638316
133.958583161285,121.587636564848,151.505077971855,149.3,TRUE,-15.3414168387153,50,40,"belitz",29.9174414070071
163.384219517613,141.833408132784,185.423217196297,149.3,TRUE,14.0842195176131,50,40,"belitz",43.5898090635127
151.271074467764,134.033808227442,165.635218753242,149.3,TRUE,1.9710744677644,50,40,"belitz",31.6014105258005
139.106104119457,124.130128092917,149.532378721153,149.3,TRUE,-10.1938958805428,50,40,"belitz",25.4022506282368
153.38567791342,135.599854022217,165.25266189217,149.3,TRUE,4.08567791342045,50,40,"belitz",29.6528078699529
154.411262987587,116.278645483776,170.621961301445,149.3,TRUE,5.11126298758666,50,40,"belitz",54.3433158176691
164.855216741596,156.655657931376,172.712671108957,149.3,FALSE,15.5552167415958,50,40,"belitz",16.0570131775814
150.412440553232,134.233941531624,168.764021336745,149.3,TRUE,1.11244055323223,50,40,"belitz",34.5300798051205
138.486603105639,127.577818608431,162.696273623522,149.3,TRUE,-10.8133968943608,50,40,"belitz",35.1184550150919
145.863582148972,134.723861916314,174.482570458672,149.3,TRUE,-3.43641785102832,50,40,"belitz",39.7587085423579
144.091325352081,125.960145865261,156.254819002403,149.3,TRUE,-5.2086746479186,50,40,"belitz",30.294673137143
