id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
13441033,Thu Jun 14 2018 14:28:35 GMT-0500 (CDT),2018-06-14,2018-06-14 19:28:35 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-15 02:45:56 UTC,2018-06-16 03:56:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/13441033,https://static.inaturalist.org/photos/19726453/medium.jpg?1529030765,,"",Flying low above grassy roadside edge; pausing to feed on blossom ,false,1,0,false,3,"Norris Lake Provincial Park, , MB, CA",50.4846083333,-97.41977,5,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13447976,Thu Jun 14 2018 15:33:00 GMT-0500 (CDT),2018-06-14,2018-06-14 20:33:00 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-15 13:07:03 UTC,2018-06-16 09:18:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/13447976,https://static.inaturalist.org/photos/19738990/medium.jpg?1529068030,,"","Feeding on hoary puccoon, dry prairie, stunted aspen ",false,1,0,false,3,"Armstrong MB, , MB, CA",50.6080966667,-97.50943,5,,,false,,,Gorgone Checkerspot,Chlosyne gorgone,Gorgone Checkerspot,Insecta,186842
13469334,2018-06-15 5:03:19 PM CST,2018-06-15,2018-06-15 22:03:19 UTC,Central Time (US & Canada),,947919,carmenheinrichs,2018-06-16 02:18:19 UTC,2018-07-15 05:31:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13469334,https://static.inaturalist.org/photos/19775423/medium.jpg?1529115521,,"",,false,2,0,false,2,"Elbow, SK S0H 1J0, Canada",51.0037392948,-106.4449037611,1032,,,false,gps,gps,Grey Comma,Polygonia progne,Gray Comma,Insecta,58580
13469724,2018-06-15 5:01:17 PM CST,2018-06-15,2018-06-15 22:01:17 UTC,Central Time (US & Canada),,947919,carmenheinrichs,2018-06-16 02:30:23 UTC,2018-06-16 03:52:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13469724,https://static.inaturalist.org/photos/19775872/medium.jpg?1529116248,,"",,false,1,0,false,2,"Division No. 7, CA-SK, CA",50.9251375393,-106.5381291156,16511,,obscured,true,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
13470167,2018/06/15 8:39 AM CST,2018-06-15,2018-06-15 13:39:00 UTC,Central Time (US & Canada),,1939,apmckinlay,2018-06-16 02:47:51 UTC,2018-09-24 20:41:17 UTC,research,,https://www.inaturalist.org/observations/13470167,https://static.inaturalist.org/photos/19776536/medium.jpg?1529117262,,"animals, butterflies, insects, nature",,false,2,0,false,,"University Heights Planning Area, Saskatoon, SK, Canada",52.14114,-106.62911,,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
13472145,2018-06-15 10:50:05 PM MDT,2018-06-15,2018-06-16 04:50:05 UTC,Mountain Time (US & Canada),,939103,mjh247,2018-06-16 04:50:21 UTC,2018-06-16 05:13:02 UTC,research,,https://www.inaturalist.org/observations/13472145,https://static.inaturalist.org/photos/19780229/medium.jpeg?1529124624,,"",,false,1,0,false,2,"157 Sturgeon Rd, St. Albert, AB T8N, Canada",53.6470134033,-113.6107932776,516,,,false,gps,gps,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
13500504,2018-06-13 9:43:37 AM EDT,2018-06-13,2018-06-13 13:43:37 UTC,Eastern Time (US & Canada),,600928,driley,2018-06-17 00:31:57 UTC,2018-06-25 04:48:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13500504,https://static.inaturalist.org/photos/19829215/medium.jpeg?1529195535,,"",,false,1,0,false,2,"Range Rd 24, Streamstown, AB T0B 4G0, Canada",53.4377784729,-110.2513885498,,,,false,gps,gps,Common Alpine,Erebia epipsodea,Common Alpine,Insecta,197100
13508713,2018/06/15 2:50 PM PDT,2018-06-15,2018-06-15 21:50:00 UTC,Pacific Time (US & Canada),,979551,islandbug13,2018-06-17 06:45:30 UTC,2019-06-03 20:00:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13508713,https://static.inaturalist.org/photos/19844931/medium.jpeg?1529217804,,"","",false,1,0,false,,"Quadra Island, BC, Canada",50.1688115975,-125.2287675401,15,,,false,,,Pacific Fritillary,Boloria epithore,Pacific Fritillary,Insecta,68273
13522630,2018/06/07 10:28 AM MDT,2018-06-07,2018-06-07 16:28:00 UTC,Mountain Time (US & Canada),,499708,jasonheadley,2018-06-17 18:13:24 UTC,2019-01-21 03:38:22 UTC,research,,https://www.inaturalist.org/observations/13522630,https://static.inaturalist.org/photos/19869234/medium.jpg?1529258274,,"",,false,2,0,false,,"Enchant, AB T0K 0V0, Canada",50.164518,-112.419032,16000,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
13523425,Sun Jun 17 2018 10:04:41 GMT-0500 (CDT),2018-06-17,2018-06-17 15:04:41 UTC,Central Time (US & Canada),,516012,emilymckinnon12,2018-06-17 18:38:43 UTC,2018-06-18 19:22:06 UTC,research,,https://www.inaturalist.org/observations/13523425,https://static.inaturalist.org/photos/19871490/medium.jpg?1529260731,,"",,false,1,0,false,3,"Whitemouth MB, , MB, CA",49.9722600289,-96.034659184,3633,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13523505,Sun Jun 17 2018 09:43:43 GMT-0500 (CDT),2018-06-17,2018-06-17 14:43:43 UTC,Central Time (US & Canada),,516012,emilymckinnon12,2018-06-17 18:42:43 UTC,2018-06-22 20:18:30 UTC,research,,https://www.inaturalist.org/observations/13523505,https://static.inaturalist.org/photos/19871694/medium.jpg?1529260970,,"",,false,1,0,false,3,"Reynolds MB, , MB, CA",50.0054163398,-96.2044669746,5735,,,false,,,Northern Pearly-eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
13523528,Sun Jun 17 2018 09:42:34 GMT-0500 (CDT),2018-06-17,2018-06-17 14:42:34 UTC,Central Time (US & Canada),,516012,emilymckinnon12,2018-06-17 18:43:47 UTC,2018-06-22 20:18:36 UTC,research,,https://www.inaturalist.org/observations/13523528,https://static.inaturalist.org/photos/19871733/medium.jpg?1529261031,,"",,false,1,0,false,3,"Reynolds MB, , MB, CA",50.0061098572,-96.1182490587,7208,,,false,,,Little Wood Satyr,Megisto cymela,Little Wood Satyr,Insecta,58603
13529968,Sun Jun 17 2018 15:34:30 GMT-0600 (CST),2018-06-17,2018-06-17 20:34:30 UTC,Central Time (US & Canada),,414959,ryan131,2018-06-17 21:40:00 UTC,2018-06-19 02:00:32 UTC,research,,https://www.inaturalist.org/observations/13529968,https://static.inaturalist.org/photos/19883163/medium.jpg?1529271606,,"",,false,1,0,false,3,"2626 Regina Ave, Regina, SK, CA",50.4351783333,-104.61933,16,,,false,,,Compton Tortoiseshell,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
13541693,2018/06/17 11:09 AM PDT,2018-06-17,2018-06-17 18:09:00 UTC,Pacific Time (US & Canada),,979551,islandbug13,2018-06-18 04:20:11 UTC,2018-06-18 04:30:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13541693,https://static.inaturalist.org/photos/19903889/medium.jpeg?1529295338,,"",,false,1,0,false,,"Quadra Island, BC, Canada",50.0717984874,-125.1875252117,4,,,false,,,Lorquin's Admiral,Limenitis lorquini,Lorquin's Admiral,Insecta,50880
13563934,2018-06-18 2:45:30 PM MDT,2018-06-18,2018-06-18 20:45:30 UTC,Mountain Time (US & Canada),,501221,rebsch,2018-06-18 22:48:05 UTC,2018-06-25 04:45:06 UTC,research,,https://www.inaturalist.org/observations/13563934,https://static.inaturalist.org/photos/19944195/medium.jpeg?1529362089,,"",,false,1,0,false,2,"Kananaskis, AB T0L, Canada",51.0469418165,-114.8592891544,11007,,,false,gps,gps,Common Alpine,Erebia epipsodea,Common Alpine,Insecta,197100
13580615,Sat Jun 17 2017 12:12:46 GMT-0600 (MDT),2017-06-17,2017-06-17 18:12:46 UTC,Mountain Time (US & Canada),,1041255,megascopsk,2018-06-19 14:11:44 UTC,2018-08-19 20:36:53 UTC,research,,https://www.inaturalist.org/observations/13580615,https://static.inaturalist.org/photos/19972855/medium.jpg?1529417506,,"",,false,2,0,false,3,"Opportunity No. 17 AB, , AB, CA",55.2214133333,-113.4026033333,22,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
13584306,Tue Jun 19 2018 10:14:59 GMT-0500 (CDT),2018-06-19,2018-06-19 15:14:59 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-19 16:49:09 UTC,2018-06-19 18:25:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/13584306,https://static.inaturalist.org/photos/19979833/medium.jpg?1529426951,,"",Flying in sunny areas along roadway along river,false,2,0,false,3,"1116–1186 River Rd, , MB, CA",50.1238028333,-96.8967533333,5,,,false,,,White Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
13584796,2018-06-19 10:43:19 AM CST,2018-06-19,2018-06-19 15:43:19 UTC,Central Time (US & Canada),,947919,carmenheinrichs,2018-06-19 17:07:20 UTC,2018-06-23 00:28:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13584796,https://static.inaturalist.org/photos/19980498/medium.jpeg?1529428044,,"",,false,2,0,false,2,"Elbow, SK S0H 1J0, Canada",51.0429757729,-106.491904445,4128,,,false,gps,gps,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13584831,2018-06-19 10:43:14 AM CST,2018-06-19,2018-06-19 15:43:14 UTC,Central Time (US & Canada),,947919,carmenheinrichs,2018-06-19 17:10:02 UTC,2018-06-22 17:33:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13584831,https://static.inaturalist.org/photos/19980556/medium.jpeg?1529428206,,"",,false,2,0,false,2,"Elbow, SK S0H 1J0, Canada",51.0429302399,-106.4919751883,2064,,,false,gps,gps,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13599901,2018-06-19 6:39:20 PM CDT,2018-06-19,2018-06-19 23:39:20 UTC,Central Time (US & Canada),,614422,carolluvshockey,2018-06-20 03:10:54 UTC,2018-06-20 16:22:11 UTC,research,,https://www.inaturalist.org/observations/13599901,https://static.inaturalist.org/photos/20008259/medium.jpg?1529464258,,"",,false,2,0,false,2,"148 Grandview St, Winnipeg, MB R2G, Canada",49.9425422537,-97.0921589434,1032,,,false,gps,gps,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
13632653,2018/06/20 12:36 PM PDT,2018-06-20,2018-06-20 19:36:00 UTC,Pacific Time (US & Canada),,979551,islandbug13,2018-06-21 04:52:58 UTC,2018-06-21 13:12:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13632653,https://static.inaturalist.org/photos/20066098/medium.jpeg?1529556680,,"",,false,1,0,false,,"Quadra Island, BC, Canada",50.1604179009,-125.223667366,4,,,false,,,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
13653826,Wed Jun 20 2018 16:56:19 GMT-0600 (MDT),2018-06-20,2018-06-20 22:56:19 UTC,Mountain Time (US & Canada),,1041255,megascopsk,2018-06-22 00:05:48 UTC,2018-06-25 04:40:29 UTC,research,,https://www.inaturalist.org/observations/13653826,https://static.inaturalist.org/photos/20154272/medium.jpg?1529708938,,"",,false,1,0,false,3,"Wood Buffalo, Wood Buffalo, AB, CA",57.5116366667,-111.3928666667,5,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13658101,2018-06-21 8:43:55 PM CDT,2018-06-21,2018-06-22 01:43:55 UTC,Central Time (US & Canada),,45243,friesen4,2018-06-22 03:00:24 UTC,2019-04-22 00:51:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13658101,https://static.inaturalist.org/photos/20110346/medium.jpeg?1529636483,,"",,false,1,0,false,2,"Division No. 14, CA-MB, CA",50.0167298733,-97.4954486161,14,obscured,,true,,,American Lady,Vanessa virginiensis,American Lady,Insecta,48549
13662134,2018-04-25 2:02:15 下午 GMT-06:00,2018-04-25,2018-04-25 08:02:15 UTC,Almaty,,1027836,coelacanthlee,2018-06-22 07:53:41 UTC,2018-06-22 08:40:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13662134,https://static.inaturalist.org/photos/20117167/medium.jpg?1529654022,,"",,false,1,0,false,2,"River Valley Whitemud, Edmonton, AB, 加拿大",53.4986985515,-113.5605099052,2064,,,false,gps,gps,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
13690541,2018-06-12,2018-06-12,,Pacific Time (US & Canada),,172887,fmgee,2018-06-23 03:39:48 UTC,2018-06-25 04:38:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13690541,https://static.inaturalist.org/photos/20165487/medium.jpg?1529725196,,"","",false,1,0,false,3,"Kenna Cartwright Park, Kamloops, BC, CA",50.6714797633,-120.4057598312,582,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
13690590,2018-06-12,2018-06-12,,Pacific Time (US & Canada),,172887,fmgee,2018-06-23 03:43:51 UTC,2018-08-09 15:26:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13690590,https://static.inaturalist.org/photos/20165564/medium.jpg?1529725442,,"","",false,1,0,false,3,"Kenna Cartwright Park, Kamloops, BC, CA",50.6710267363,-120.4037100968,183,,,false,,,Chryxus Arctic,Oeneis chryxus,Chryxus Arctic,Insecta,117369
13691842,2018/06/21 9:34 AM CST,2018-06-21,2018-06-21 14:34:00 UTC,Central Time (US & Canada),,310495,kenolthuis,2018-06-23 05:08:38 UTC,2018-06-23 09:28:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13691842,https://static.inaturalist.org/photos/20167898/medium.jpeg?1529730297,,"",,false,1,0,false,,"Division No. 16, SK, Canada",53.899405,-106.1592033333,,,,false,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13697262,2018/06/21,2018-06-21,,Central Time (US & Canada),,113368,ursus_arctos,2018-06-23 12:55:17 UTC,2018-06-23 18:32:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13697262,https://static.inaturalist.org/photos/20176654/medium.jpg?1529757727,,"",,false,2,0,false,,"Kenora, CA-ON, CA",49.9996764958,-93.5827757855,250,,obscured,true,,,Macoun's Arctic,Oeneis macounii,Macoun's Arctic,Insecta,226265
13708881,Sat Jun 23 2018 12:45:27 GMT-0500 (CDT),2018-06-23,2018-06-23 17:45:27 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-23 18:40:49 UTC,2018-06-25 04:37:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/13708881,https://static.inaturalist.org/photos/20195466/medium.jpg?1529779257,,"",On muddy soil at roadside near riverbank forest ,false,1,0,false,3,"1100–1110 River Rd, , MB, CA",50.117175,-96.9112083333,5,,,false,,,Northern Pearly-eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
13709711,Sat Jun 23 2018 11:29:26 GMT-0500 (CDT),2018-06-23,2018-06-23 16:29:26 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-23 19:02:49 UTC,2018-06-24 02:53:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/13709711,https://static.inaturalist.org/photos/20196864/medium.jpg?1529780580,,"",At edge of oak aspen forest ,false,1,0,false,3,"1025–1107 River Rd, , MB, CA",50.1168055,-96.9170216667,5,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13727673,Sat Jun 23 2018 15:06:59 GMT-0700 (PDT),2018-06-23,2018-06-23 22:06:59 UTC,Pacific Time (US & Canada),,19332,okellhammer,2018-06-24 05:45:47 UTC,2018-06-25 06:09:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13727673,https://static.inaturalist.org/photos/20228070/medium.jpg?1529819166,,"",Dead on road,false,1,0,false,3,"401–555 Whaletown Rd, , BC, CA",50.1039055,-125.0268945,5,,,false,,,Great Arctic,Oeneis nevadensis,Great Arctic,Insecta,122373
13738226,Sun Jun 24 2018 09:32:58 GMT-0600 (MDT),2018-06-24,2018-06-24 15:32:58 UTC,Mountain Time (US & Canada),,510805,vacarney,2018-06-24 15:54:39 UTC,2018-12-03 09:48:07 UTC,research,,https://www.inaturalist.org/observations/13738226,https://static.inaturalist.org/photos/20246397/medium.jpg?1529855690,,"",,false,2,1,false,3,"Weaselhead Flats, Calgary, AB, CA",50.9921216667,-114.146325,6,,open,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13739524,2018-06-16 05:13:33,2018-06-16,2018-06-16 09:13:33 UTC,Eastern Time (US & Canada),,225460,greg10,2018-06-24 16:33:01 UTC,2018-06-24 17:00:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13739524,https://static.inaturalist.org/photos/20248665/medium.jpg?1529857954,,"Lorquin's Admiral, Columbia Wetlands, Ramsar Convention","Limenitis lorquini—Columbia Wetlands, British Columbia, Canada. Ramsar site no. 1463.          ",false,1,0,false,,"Canal Flats, British Columbia, Canada",50.162755,-115.831292,,,,false,,"",Lorquin's Admiral,Limenitis lorquini,Lorquin's Admiral,Insecta,50880
13744325,2018/06/24 4:20 PM CEST,2018-06-24,2018-06-24 14:20:00 UTC,Paris,,1041442,rbeunen,2018-06-24 18:43:43 UTC,2018-06-24 20:07:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13744325,https://static.inaturalist.org/photos/20255017/medium.jpeg?1529863971,,"",,false,1,0,false,,"South Central Edmonton, Edmonton, AB, Canada",53.5411881723,-113.4608179542,244,,,false,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13744327,2018/06/24 4:26 PM CEST,2018-06-24,2018-06-24 14:26:00 UTC,Paris,,1041442,rbeunen,2018-06-24 18:43:43 UTC,2018-06-25 04:33:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13744327,https://static.inaturalist.org/photos/20255212/medium.jpeg?1529864136,,"",,false,1,0,false,,"South Central Edmonton, Edmonton, AB, Canada",53.5411627268,-113.4607750389,61,,,false,,,Northern Pearly-eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
13747562,2018/06/21 ,2018-06-21,,Central Time (US & Canada),,113368,ursus_arctos,2018-06-24 20:13:18 UTC,2018-11-29 04:28:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13747562,https://static.inaturalist.org/photos/20262268/medium.jpg?1529870975,,"","",false,2,0,false,,"Kenora, CA-ON, CA",49.9849085233,-93.1885486633,250,obscured,,true,,"",White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13749027,Sun Jun 24 2018 14:59:19 GMT-0600 (CST),2018-06-24,2018-06-24 19:59:19 UTC,Central Time (US & Canada),,993071,jwatt,2018-06-24 20:59:48 UTC,2018-07-17 19:38:53 UTC,research,,https://www.inaturalist.org/observations/13749027,https://static.inaturalist.org/photos/20265275/medium.jpg?1529873994,,"",,false,1,0,false,3,"206 Doran Ave, , SK, CA",53.55464551,-105.83306971,165,,,false,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13753232,Sun Jun 24 2018 11:16:49 GMT-0500 (CDT),2018-06-24,2018-06-24 16:16:49 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-24 23:17:36 UTC,2018-06-25 13:06:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/13753232,https://static.inaturalist.org/photos/20273079/medium.jpg?1529882263,,"",Roadside ditch ,false,1,0,false,3,"251–299 Calder Rd, , MB, CA",50.1354471667,-96.9371716667,5,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13758186,2018/06/24 1:36 PM EDT,2018-06-24,2018-06-24 17:36:00 UTC,Eastern Time (US & Canada),,254942,jgibbs,2018-06-25 01:49:06 UTC,2018-06-25 02:00:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13758186,https://static.inaturalist.org/photos/20282108/medium.jpeg?1529891333,,"",,false,2,0,false,,"Division No. 13, MB, Canada",50.1202885175,-96.8816215399,124,,,false,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
13762292,Sun Jun 24 2018 11:11:09 GMT-0800 (AKDT),2018-06-24,2018-06-24 19:11:09 UTC,Alaska,,393173,empidonax_wrightii,2018-06-25 03:59:44 UTC,2018-06-25 12:31:39 UTC,research,,https://www.inaturalist.org/observations/13762292,https://static.inaturalist.org/photos/20289516/medium.jpg?1529899186,,"",,false,2,0,false,3,"Galena Afs, Galena, AK, US",64.7394466667,-156.9490366667,30,,,false,,,Field Crescent,Phyciodes pulchella,Field Crescent,Insecta,82069
13763146,Sun Jun 24 2018 10:20:15 GMT-0600 (MDT),2018-06-24,2018-06-24 16:20:15 UTC,Mountain Time (US & Canada),,510805,vacarney,2018-06-25 04:30:52 UTC,2018-06-25 05:00:33 UTC,research,,https://www.inaturalist.org/observations/13763146,https://static.inaturalist.org/photos/20290881/medium.jpg?1529901070,,"",,false,1,0,false,3,"Weaselhead Flats, Calgary, AB, CA",50.9919046873,-114.1486631034,45,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13764358,Sun Jun 24 2018 10:27:51 GMT-0600 (MDT),2018-06-24,2018-06-24 16:27:51 UTC,Mountain Time (US & Canada),,510805,vacarney,2018-06-25 05:49:16 UTC,2018-06-25 06:41:15 UTC,research,,https://www.inaturalist.org/observations/13764358,https://static.inaturalist.org/photos/20292938/medium.jpg?1529905757,,"",,false,1,0,false,3,"Weaselhead Flats, Calgary, AB, CA",50.993365247,-114.1502705148,109,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13765339,2018/06/24 7:43 PM AKDT,2018-06-24,2018-06-25 03:43:00 UTC,Alaska,,186163,jasonrgrant,2018-06-25 07:24:45 UTC,2019-01-10 12:53:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13765339,https://static.inaturalist.org/photos/20294780/medium.jpg?1529911441,,"",,false,1,0,false,,"College, AK 99709, USA",64.8907777778,-147.8141472222,32,,,false,,,Erebia epipsodea remingtoni,Erebia epipsodea remingtoni,Common Alpine ssp. remingtoni,Insecta,235834
13768079,2018/06/25 1:01 AM CEST,2018-06-25,2018-06-24 23:01:00 UTC,Paris,,1041442,rbeunen,2018-06-25 12:27:32 UTC,2018-06-25 13:17:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13768079,https://static.inaturalist.org/photos/20299341/medium.jpeg?1529929161,,"",,false,1,0,false,,"Northeast Edmonton, Edmonton, AB, Canada",53.5792206127,-113.3739572975,122,,,false,,,Grey Comma,Polygonia progne,Gray Comma,Insecta,58580
13771849,2018-06-24 11:52:47 AM MDT,2018-06-24,2018-06-24 17:52:47 UTC,Mountain Time (US & Canada),,501221,rebsch,2018-06-25 15:04:26 UTC,2018-06-26 13:57:35 UTC,research,,https://www.inaturalist.org/observations/13771849,https://static.inaturalist.org/photos/20305478/medium.jpeg?1529939069,,"",,false,2,0,false,2,"Southwest Calgary, Calgary, AB, Canada",50.990615805,-114.1548032686,11007,,,false,gps,gps,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
13773594,2018-06-18 01:18:22,2018-06-18,2018-06-18 05:18:22 UTC,Eastern Time (US & Canada),,225460,greg10,2018-06-25 16:08:34 UTC,2018-06-25 20:18:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13773594,https://static.inaturalist.org/photos/20308634/medium.jpg?1529942879,,Lorquin's Admiral,"Limenitis lorquini—Mount Revelstoke National Park, British Columbia, Canada.          ",false,1,0,false,,"Revelstoke, British Columbia, Canada",51.005917,-118.180725,,,,false,,"",Lorquin's Admiral,Limenitis lorquini,Lorquin's Admiral,Insecta,50880
13773605,2018-06-18 00:49:50,2018-06-18,2018-06-18 04:49:50 UTC,Eastern Time (US & Canada),,225460,greg10,2018-06-25 16:08:57 UTC,2018-06-25 17:17:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13773605,https://static.inaturalist.org/photos/20308664/medium.jpg?1529942910,,Satyr Comma,"Polygonia satyrus ssp. satyrus
—Mount Revelstoke National Park, British Columbia, Canada.",false,1,0,false,,"Revelstoke, British Columbia, Canada",51.0121,-118.170865,,,,false,,"",Satyr Comma,Polygonia satyrus satyrus,,Insecta,238100
13775635,2018-06-24 3:59:29 PM CDT,2018-06-24,2018-06-24 20:59:29 UTC,Central Time (US & Canada),,751812,nikkit45,2018-06-25 17:12:11 UTC,2019-01-23 17:35:17 UTC,research,,https://www.inaturalist.org/observations/13775635,https://static.inaturalist.org/photos/20312449/medium.jpeg?1529946736,,"",,false,1,0,false,2,"Division No. 13, CA-MB, CA",50.1135412191,-96.8626512951,516,obscured,,true,gps,gps,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
13775749,2018-06-24 2:11:55 PM CDT,2018-06-24,2018-06-24 19:11:55 UTC,Central Time (US & Canada),,751812,nikkit45,2018-06-25 17:16:44 UTC,2018-06-25 20:16:07 UTC,research,,https://www.inaturalist.org/observations/13775749,https://static.inaturalist.org/photos/20312661/medium.jpeg?1529947007,,"",,false,1,0,false,2,"Division No. 13, CA-MB, CA",50.0949318511,-96.9030129533,516,obscured,,true,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
13775791,2018-06-24 3:54:24 PM CDT,2018-06-24,2018-06-24 20:54:24 UTC,Central Time (US & Canada),,751812,nikkit45,2018-06-25 17:18:38 UTC,2018-06-25 17:30:46 UTC,research,,https://www.inaturalist.org/observations/13775791,https://static.inaturalist.org/photos/20312727/medium.jpeg?1529947121,,"",,false,1,0,false,2,"Division No. 13, CA-MB, CA",50.1534954992,-96.9227030081,516,obscured,,true,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
13779706,2018/06/25 9:57 AM CDT,2018-06-25,2018-06-25 14:57:00 UTC,Central Time (US & Canada),,547077,vicfaz,2018-06-25 19:36:36 UTC,2018-07-25 03:00:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13779706,https://static.inaturalist.org/photos/20319165/medium.jpeg?1529955320,,"","",false,2,0,false,,"Red Lake, ON P0V, Canada",51.012424,-93.832726,,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13782310,Mon Jun 25 2018 11:57:04 GMT-0500 (CDT),2018-06-25,2018-06-25 16:57:04 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-25 21:19:33 UTC,2018-06-26 00:08:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/13782310,https://static.inaturalist.org/photos/20323953/medium.jpg?1529961581,,"",Openings in aspen oak aspen; observed feeding on apocynum androsaemifolium bloom,false,1,0,false,3,"Birds Hill Provincial Park, Springfield, MB, CA",50.0138027833,-96.9198,5,,,false,,,Little Wood Satyr,Megisto cymela,Little Wood Satyr,Insecta,58603
